record_id,buoy_id,Name,Date,Tz,Peak Direction,Tpeak,Wave Height,Temperature,Spread,Operations,Seastate,Quadrant
704,14,SW Isles of Scilly WaveNet Site,14/01/2018 06:00,9.1,NaN,NaN,3.66,NaN,NaN,survey,swell,unknown
705,14,SW Isles of Scilly WaveNet Site,14/01/2018 06:30,9.3,NaN,NaN,3.86,NaN,NaN,survey,swell,unknown
706,14,SW Isles of Scilly WaveNet Site,14/01/2018 07:00,9.3,NaN,NaN,3.77,NaN,NaN,survey,swell,unknown
707,14,SW Isles of Scilly WaveNet Site,14/01/2018 07:30,8.9,NaN,NaN,3.2,NaN,NaN,survey,swell,unknown
708,14,SW Isles of Scilly WaveNet Site,14/01/2018 08:00,8.7,NaN,NaN,3.29,NaN,NaN,survey,swell,unknown
709,14,SW Isles of Scilly WaveNet Site,14/01/2018 08:30,8.9,NaN,NaN,3.29,NaN,NaN,survey,swell,unknown
710,14,SW Isles of Scilly WaveNet Site,14/01/2018 09:00,9.3,NaN,NaN,3.7,NaN,NaN,survey,swell,unknown
711,14,SW Isles of Scilly WaveNet Site,14/01/2018 09:30,9.1,NaN,NaN,3.25,NaN,NaN,survey,swell,unknown
712,14,SW Isles of Scilly WaveNet Site,14/01/2018 10:00,8.7,NaN,NaN,3.32,NaN,NaN,survey,swell,unknown
713,14,SW Isles of Scilly WaveNet Site,14/01/2018 10:30,9.1,NaN,NaN,3.52,NaN,NaN,survey,swell,unknown
714,14,SW Isles of Scilly WaveNet Site,14/01/2018 11:00,8.9,NaN,NaN,3.22,NaN,NaN,survey,swell,unknown
715,14,SW Isles of Scilly WaveNet Site,14/01/2018 11:30,9.1,NaN,NaN,3.44,NaN,NaN,survey,swell,unknown
716,14,SW Isles of Scilly WaveNet Site,14/01/2018 12:00,8.3,NaN,NaN,3.01,NaN,NaN,survey,swell,unknown
717,14,SW Isles of Scilly WaveNet Site,14/01/2018 12:30,8.3,NaN,NaN,3.03,NaN,NaN,survey,swell,unknown
718,14,SW Isles of Scilly WaveNet Site,14/01/2018 13:00,8.7,NaN,NaN,3.3,NaN,NaN,survey,swell,unknown
719,14,SW Isles of Scilly WaveNet Site,14/01/2018 13:30,8.2,NaN,NaN,2.88,NaN,NaN,crew,swell,unknown
720,14,SW Isles of Scilly WaveNet Site,14/01/2018 14:00,8.7,NaN,NaN,3.44,NaN,NaN,survey,swell,unknown
721,14,SW Isles of Scilly WaveNet Site,14/01/2018 14:30,8,NaN,NaN,3.11,NaN,NaN,survey,swell,unknown
722,14,SW Isles of Scilly WaveNet Site,14/01/2018 15:00,8.3,NaN,NaN,3.19,NaN,NaN,survey,swell,unknown
723,14,SW Isles of Scilly WaveNet Site,14/01/2018 15:30,8.3,NaN,NaN,3.32,NaN,NaN,survey,swell,unknown
724,14,SW Isles of Scilly WaveNet Site,14/01/2018 16:00,8.2,NaN,NaN,3.11,NaN,NaN,survey,swell,unknown
725,14,SW Isles of Scilly WaveNet Site,14/01/2018 16:30,8.7,NaN,NaN,3.45,NaN,NaN,survey,swell,unknown
726,14,SW Isles of Scilly WaveNet Site,14/01/2018 17:00,7.8,NaN,NaN,2.84,NaN,NaN,crew,swell,unknown
727,14,SW Isles of Scilly WaveNet Site,14/01/2018 17:30,7.8,NaN,NaN,2.98,NaN,NaN,crew,swell,unknown
728,14,SW Isles of Scilly WaveNet Site,14/01/2018 18:00,8,NaN,NaN,2.88,NaN,NaN,crew,swell,unknown
729,14,SW Isles of Scilly WaveNet Site,14/01/2018 18:30,8.3,NaN,NaN,3.15,NaN,NaN,survey,swell,unknown
730,14,SW Isles of Scilly WaveNet Site,14/01/2018 19:00,7.7,NaN,NaN,2.89,NaN,NaN,crew,swell,unknown
731,14,SW Isles of Scilly WaveNet Site,14/01/2018 19:30,7.5,NaN,NaN,2.7,NaN,NaN,crew,swell,unknown
732,14,SW Isles of Scilly WaveNet Site,14/01/2018 20:00,8,NaN,NaN,3.13,NaN,NaN,survey,swell,unknown
733,14,SW Isles of Scilly WaveNet Site,14/01/2018 20:30,7.7,NaN,NaN,2.99,NaN,NaN,crew,swell,unknown
734,14,SW Isles of Scilly WaveNet Site,14/01/2018 21:00,7.3,NaN,NaN,3.01,NaN,NaN,survey,swell,unknown
735,14,SW Isles of Scilly WaveNet Site,14/01/2018 21:30,6.9,NaN,NaN,2.76,NaN,NaN,crew,swell,unknown
736,14,SW Isles of Scilly WaveNet Site,14/01/2018 22:00,6.7,NaN,NaN,2.92,NaN,NaN,crew,swell,unknown
737,14,SW Isles of Scilly WaveNet Site,14/01/2018 22:30,6.3,NaN,NaN,2.78,NaN,NaN,crew,swell,unknown
738,14,SW Isles of Scilly WaveNet Site,14/01/2018 23:00,6.1,NaN,NaN,2.99,NaN,NaN,crew,swell,unknown
739,14,SW Isles of Scilly WaveNet Site,14/01/2018 23:30,6.1,NaN,NaN,2.98,NaN,NaN,crew,swell,unknown
740,14,SW Isles of Scilly WaveNet Site,15/01/2018 00:00,6.2,NaN,NaN,3.16,NaN,NaN,survey,swell,unknown
741,14,SW Isles of Scilly WaveNet Site,15/01/2018 00:30,6.2,NaN,NaN,3.19,NaN,NaN,survey,swell,unknown
742,14,SW Isles of Scilly WaveNet Site,15/01/2018 01:00,6,NaN,NaN,3.3,NaN,NaN,survey,swell,unknown
743,14,SW Isles of Scilly WaveNet Site,15/01/2018 01:30,6,NaN,NaN,3.4,NaN,NaN,survey,swell,unknown
744,14,SW Isles of Scilly WaveNet Site,15/01/2018 02:00,6.3,NaN,NaN,3.77,NaN,NaN,survey,swell,unknown
745,14,SW Isles of Scilly WaveNet Site,15/01/2018 02:30,6,NaN,NaN,3.62,NaN,NaN,survey,swell,unknown
746,14,SW Isles of Scilly WaveNet Site,15/01/2018 03:00,6.3,NaN,NaN,3.86,NaN,NaN,survey,swell,unknown
747,14,SW Isles of Scilly WaveNet Site,15/01/2018 03:30,6.3,NaN,NaN,3.83,NaN,NaN,survey,swell,unknown
748,14,SW Isles of Scilly WaveNet Site,15/01/2018 04:00,6.3,NaN,NaN,3.68,NaN,NaN,survey,swell,unknown
749,14,SW Isles of Scilly WaveNet Site,15/01/2018 04:30,6.5,NaN,NaN,3.63,NaN,NaN,survey,swell,unknown
750,14,SW Isles of Scilly WaveNet Site,15/01/2018 05:00,6.5,NaN,NaN,3.6,NaN,NaN,survey,swell,unknown
751,14,SW Isles of Scilly WaveNet Site,15/01/2018 05:30,6.8,NaN,NaN,3.77,NaN,NaN,survey,swell,unknown
752,14,SW Isles of Scilly WaveNet Site,15/01/2018 06:00,6.9,NaN,NaN,3.87,NaN,NaN,survey,swell,unknown
753,14,SW Isles of Scilly WaveNet Site,15/01/2018 06:30,6.8,NaN,NaN,3.67,NaN,NaN,survey,swell,unknown
754,14,SW Isles of Scilly WaveNet Site,15/01/2018 07:00,6.9,NaN,NaN,3.77,NaN,NaN,survey,swell,unknown
755,14,SW Isles of Scilly WaveNet Site,15/01/2018 07:30,6.6,NaN,NaN,3.3,NaN,NaN,survey,swell,unknown
756,14,SW Isles of Scilly WaveNet Site,15/01/2018 08:00,7,NaN,NaN,3.76,NaN,NaN,survey,swell,unknown
757,14,SW Isles of Scilly WaveNet Site,15/01/2018 08:30,6.7,NaN,NaN,3.55,NaN,NaN,survey,swell,unknown
758,14,SW Isles of Scilly WaveNet Site,15/01/2018 09:00,6.8,NaN,NaN,3.7,NaN,NaN,survey,swell,unknown
759,14,SW Isles of Scilly WaveNet Site,15/01/2018 09:30,6.8,NaN,NaN,3.66,NaN,NaN,survey,swell,unknown
760,14,SW Isles of Scilly WaveNet Site,15/01/2018 10:00,7.1,NaN,NaN,4.23,NaN,NaN,no go,swell,unknown
761,14,SW Isles of Scilly WaveNet Site,15/01/2018 10:30,7,NaN,NaN,4.11,NaN,NaN,no go,swell,unknown
762,14,SW Isles of Scilly WaveNet Site,15/01/2018 11:00,6.8,NaN,NaN,4.03,NaN,NaN,no go,swell,unknown
763,14,SW Isles of Scilly WaveNet Site,15/01/2018 11:30,6.8,NaN,NaN,4.13,NaN,NaN,no go,swell,unknown
764,14,SW Isles of Scilly WaveNet Site,15/01/2018 12:00,6.8,NaN,NaN,3.92,NaN,NaN,survey,swell,unknown
765,14,SW Isles of Scilly WaveNet Site,15/01/2018 12:30,6.7,NaN,NaN,4.11,NaN,NaN,no go,swell,unknown
766,14,SW Isles of Scilly WaveNet Site,15/01/2018 13:00,6.7,NaN,NaN,4.02,NaN,NaN,no go,swell,unknown
767,14,SW Isles of Scilly WaveNet Site,15/01/2018 13:30,7,NaN,NaN,4.31,NaN,NaN,no go,swell,unknown
768,14,SW Isles of Scilly WaveNet Site,15/01/2018 14:00,6.8,NaN,NaN,4.28,NaN,NaN,no go,swell,unknown
769,14,SW Isles of Scilly WaveNet Site,15/01/2018 14:30,6.8,NaN,NaN,4.27,NaN,NaN,no go,swell,unknown
770,14,SW Isles of Scilly WaveNet Site,15/01/2018 15:00,7.1,NaN,NaN,4.64,NaN,NaN,no go,swell,unknown
771,14,SW Isles of Scilly WaveNet Site,15/01/2018 15:30,6.9,NaN,NaN,4.65,NaN,NaN,no go,swell,unknown
772,14,SW Isles of Scilly WaveNet Site,15/01/2018 16:00,7.3,NaN,NaN,5.03,NaN,NaN,no go,swell,unknown
773,14,SW Isles of Scilly WaveNet Site,15/01/2018 16:30,7.1,NaN,NaN,4.6,NaN,NaN,no go,swell,unknown
774,14,SW Isles of Scilly WaveNet Site,15/01/2018 17:00,7.3,NaN,NaN,4.81,NaN,NaN,no go,swell,unknown
775,14,SW Isles of Scilly WaveNet Site,15/01/2018 17:30,7.3,NaN,NaN,4.9,NaN,NaN,no go,swell,unknown
776,14,SW Isles of Scilly WaveNet Site,15/01/2018 18:00,7.3,NaN,NaN,4.88,NaN,NaN,no go,swell,unknown
777,14,SW Isles of Scilly WaveNet Site,15/01/2018 18:30,7.4,NaN,NaN,4.85,NaN,NaN,no go,swell,unknown
778,14,SW Isles of Scilly WaveNet Site,15/01/2018 19:00,7.1,NaN,NaN,4.38,NaN,NaN,no go,swell,unknown
779,14,SW Isles of Scilly WaveNet Site,15/01/2018 19:30,8,NaN,NaN,5.39,NaN,NaN,no go,swell,unknown
780,14,SW Isles of Scilly WaveNet Site,15/01/2018 20:00,7.5,NaN,NaN,4.75,NaN,NaN,no go,swell,unknown
781,14,SW Isles of Scilly WaveNet Site,15/01/2018 20:30,7.5,NaN,NaN,4.67,NaN,NaN,no go,swell,unknown
782,14,SW Isles of Scilly WaveNet Site,15/01/2018 21:00,7.7,NaN,NaN,4.74,NaN,NaN,no go,swell,unknown
783,14,SW Isles of Scilly WaveNet Site,15/01/2018 21:30,8,NaN,NaN,5.27,NaN,NaN,no go,swell,unknown
784,14,SW Isles of Scilly WaveNet Site,15/01/2018 22:00,7.7,NaN,NaN,5.03,NaN,NaN,no go,swell,unknown
785,14,SW Isles of Scilly WaveNet Site,15/01/2018 22:30,7.5,NaN,NaN,4.79,NaN,NaN,no go,swell,unknown
786,14,SW Isles of Scilly WaveNet Site,15/01/2018 23:00,8.3,NaN,NaN,5.91,NaN,NaN,no go,swell,unknown
787,14,SW Isles of Scilly WaveNet Site,15/01/2018 23:30,8,NaN,NaN,5.65,NaN,NaN,no go,swell,unknown
788,14,SW Isles of Scilly WaveNet Site,16/01/2018 00:00,7.7,NaN,NaN,5.35,NaN,NaN,no go,swell,unknown
789,14,SW Isles of Scilly WaveNet Site,16/01/2018 00:30,7.7,NaN,NaN,5.16,NaN,NaN,no go,swell,unknown
790,14,SW Isles of Scilly WaveNet Site,16/01/2018 01:00,8,NaN,NaN,5.95,NaN,NaN,no go,swell,unknown
791,14,SW Isles of Scilly WaveNet Site,16/01/2018 01:30,7.8,NaN,NaN,5.59,NaN,NaN,no go,swell,unknown
792,14,SW Isles of Scilly WaveNet Site,16/01/2018 02:00,7.8,NaN,NaN,5.52,NaN,NaN,no go,swell,unknown
793,14,SW Isles of Scilly WaveNet Site,16/01/2018 02:30,8.2,NaN,NaN,6.08,NaN,NaN,no go,swell,unknown
794,14,SW Isles of Scilly WaveNet Site,16/01/2018 03:00,8.2,NaN,NaN,6.41,NaN,NaN,no go,swell,unknown
795,14,SW Isles of Scilly WaveNet Site,16/01/2018 03:30,8.3,NaN,NaN,6.27,NaN,NaN,no go,swell,unknown
796,14,SW Isles of Scilly WaveNet Site,16/01/2018 04:00,8.3,NaN,NaN,6.33,NaN,NaN,no go,swell,unknown
797,14,SW Isles of Scilly WaveNet Site,16/01/2018 04:30,8.2,NaN,NaN,5.97,NaN,NaN,no go,swell,unknown
798,14,SW Isles of Scilly WaveNet Site,16/01/2018 05:00,8.5,NaN,NaN,6.4,NaN,NaN,no go,swell,unknown
799,14,SW Isles of Scilly WaveNet Site,16/01/2018 05:30,8.5,NaN,NaN,6.54,NaN,NaN,no go,swell,unknown
800,14,SW Isles of Scilly WaveNet Site,16/01/2018 06:00,8.3,NaN,NaN,6.68,NaN,NaN,no go,swell,unknown
801,14,SW Isles of Scilly WaveNet Site,16/01/2018 06:30,8.5,NaN,NaN,6.51,NaN,NaN,no go,swell,unknown
802,14,SW Isles of Scilly WaveNet Site,16/01/2018 07:00,8.5,NaN,NaN,6.28,NaN,NaN,no go,swell,unknown
803,14,SW Isles of Scilly WaveNet Site,16/01/2018 07:30,8.9,NaN,NaN,7.02,NaN,NaN,no go,swell,unknown
804,14,SW Isles of Scilly WaveNet Site,16/01/2018 08:00,9.3,NaN,NaN,7.1,NaN,NaN,no go,swell,unknown
805,14,SW Isles of Scilly WaveNet Site,16/01/2018 08:30,8.7,NaN,NaN,6.57,NaN,NaN,no go,swell,unknown
806,14,SW Isles of Scilly WaveNet Site,16/01/2018 09:00,8.7,NaN,NaN,6.53,NaN,NaN,no go,swell,unknown
807,14,SW Isles of Scilly WaveNet Site,16/01/2018 09:30,8.9,NaN,NaN,6.61,NaN,NaN,no go,swell,unknown
808,14,SW Isles of Scilly WaveNet Site,16/01/2018 10:00,8.7,NaN,NaN,6.33,NaN,NaN,no go,swell,unknown
809,14,SW Isles of Scilly WaveNet Site,16/01/2018 10:30,8.5,NaN,NaN,6.22,NaN,NaN,no go,swell,unknown
810,14,SW Isles of Scilly WaveNet Site,16/01/2018 11:00,8.9,NaN,NaN,6.66,NaN,NaN,no go,swell,unknown
811,14,SW Isles of Scilly WaveNet Site,16/01/2018 11:30,8.9,NaN,NaN,6.51,NaN,NaN,no go,swell,unknown
812,14,SW Isles of Scilly WaveNet Site,16/01/2018 12:00,8.9,NaN,NaN,6.64,NaN,NaN,no go,swell,unknown
813,14,SW Isles of Scilly WaveNet Site,16/01/2018 12:30,8.9,NaN,NaN,6.55,NaN,NaN,no go,swell,unknown
814,14,SW Isles of Scilly WaveNet Site,16/01/2018 13:00,8.5,NaN,NaN,6.36,NaN,NaN,no go,swell,unknown
815,14,SW Isles of Scilly WaveNet Site,16/01/2018 13:30,8.7,NaN,NaN,6.65,NaN,NaN,no go,swell,unknown
816,14,SW Isles of Scilly WaveNet Site,16/01/2018 14:00,8.7,NaN,NaN,6.91,NaN,NaN,no go,swell,unknown
817,14,SW Isles of Scilly WaveNet Site,16/01/2018 14:30,8.9,NaN,NaN,7.28,NaN,NaN,no go,swell,unknown
818,14,SW Isles of Scilly WaveNet Site,16/01/2018 15:00,9.3,NaN,NaN,7.62,NaN,NaN,no go,swell,unknown
819,14,SW Isles of Scilly WaveNet Site,16/01/2018 15:30,9.3,NaN,NaN,8.12,NaN,NaN,no go,swell,unknown
820,14,SW Isles of Scilly WaveNet Site,16/01/2018 16:00,9.3,NaN,NaN,7.92,NaN,NaN,no go,swell,unknown
821,14,SW Isles of Scilly WaveNet Site,16/01/2018 16:30,9.1,NaN,NaN,7.31,NaN,NaN,no go,swell,unknown
822,14,SW Isles of Scilly WaveNet Site,16/01/2018 17:00,9.1,NaN,NaN,7.71,NaN,NaN,no go,swell,unknown
823,14,SW Isles of Scilly WaveNet Site,16/01/2018 17:30,9.1,NaN,NaN,7.71,NaN,NaN,no go,swell,unknown
824,14,SW Isles of Scilly WaveNet Site,16/01/2018 18:00,9.3,NaN,NaN,8.09,NaN,NaN,no go,swell,unknown
825,14,SW Isles of Scilly WaveNet Site,16/01/2018 18:30,9.8,NaN,NaN,8.26,NaN,NaN,no go,swell,unknown
826,14,SW Isles of Scilly WaveNet Site,16/01/2018 19:00,9.1,NaN,NaN,7.79,NaN,NaN,no go,swell,unknown
827,14,SW Isles of Scilly WaveNet Site,16/01/2018 19:30,10,NaN,NaN,8.27,NaN,NaN,no go,swell,unknown
828,14,SW Isles of Scilly WaveNet Site,16/01/2018 20:00,10,NaN,NaN,8.67,NaN,NaN,no go,swell,unknown
829,14,SW Isles of Scilly WaveNet Site,16/01/2018 20:30,9.5,NaN,NaN,8.34,NaN,NaN,no go,swell,unknown
830,14,SW Isles of Scilly WaveNet Site,16/01/2018 21:00,10,NaN,NaN,8.65,NaN,NaN,no go,swell,unknown
831,14,SW Isles of Scilly WaveNet Site,16/01/2018 21:30,10,NaN,NaN,8.67,NaN,NaN,no go,swell,unknown
832,14,SW Isles of Scilly WaveNet Site,16/01/2018 22:00,10,NaN,NaN,8.39,NaN,NaN,no go,swell,unknown
833,14,SW Isles of Scilly WaveNet Site,16/01/2018 22:30,10.3,NaN,NaN,9.22,NaN,NaN,no go,swell,unknown
834,14,SW Isles of Scilly WaveNet Site,16/01/2018 23:00,10.3,NaN,NaN,8.67,NaN,NaN,no go,swell,unknown
835,14,SW Isles of Scilly WaveNet Site,16/01/2018 23:30,10.3,NaN,NaN,9.1,NaN,NaN,no go,swell,unknown
836,14,SW Isles of Scilly WaveNet Site,17/01/2018 00:00,10.3,NaN,NaN,9.42,NaN,NaN,no go,swell,unknown
837,14,SW Isles of Scilly WaveNet Site,17/01/2018 00:30,10.3,NaN,NaN,8.56,NaN,NaN,no go,swell,unknown
838,14,SW Isles of Scilly WaveNet Site,17/01/2018 01:00,10.3,NaN,NaN,9.33,NaN,NaN,no go,swell,unknown
839,14,SW Isles of Scilly WaveNet Site,17/01/2018 01:30,10,NaN,NaN,9.31,NaN,NaN,no go,swell,unknown
840,14,SW Isles of Scilly WaveNet Site,17/01/2018 02:00,10,NaN,NaN,9.11,NaN,NaN,no go,swell,unknown
841,14,SW Isles of Scilly WaveNet Site,17/01/2018 02:30,10.3,NaN,NaN,9.15,NaN,NaN,no go,swell,unknown
842,14,SW Isles of Scilly WaveNet Site,17/01/2018 03:00,10.3,NaN,NaN,9.54,NaN,NaN,no go,swell,unknown
843,14,SW Isles of Scilly WaveNet Site,17/01/2018 03:30,10.3,NaN,NaN,9.68,NaN,NaN,no go,swell,unknown
844,14,SW Isles of Scilly WaveNet Site,17/01/2018 04:00,10.5,NaN,NaN,9.39,NaN,NaN,no go,swell,unknown
845,14,SW Isles of Scilly WaveNet Site,17/01/2018 04:30,10,NaN,NaN,8.95,NaN,NaN,no go,swell,unknown
846,14,SW Isles of Scilly WaveNet Site,17/01/2018 05:00,10.5,NaN,NaN,9.38,NaN,NaN,no go,swell,unknown
847,14,SW Isles of Scilly WaveNet Site,17/01/2018 05:30,10.5,NaN,NaN,9.67,NaN,NaN,no go,swell,unknown
848,14,SW Isles of Scilly WaveNet Site,17/01/2018 06:00,10.5,NaN,NaN,9.26,NaN,NaN,no go,swell,unknown
849,14,SW Isles of Scilly WaveNet Site,17/01/2018 06:30,10,NaN,NaN,8.2,NaN,NaN,no go,swell,unknown
850,14,SW Isles of Scilly WaveNet Site,17/01/2018 07:00,10.5,NaN,NaN,8.9,NaN,NaN,no go,swell,unknown
851,14,SW Isles of Scilly WaveNet Site,17/01/2018 07:30,10.5,NaN,NaN,8.51,NaN,NaN,no go,swell,unknown
852,14,SW Isles of Scilly WaveNet Site,17/01/2018 08:00,10.5,NaN,NaN,8.28,NaN,NaN,no go,swell,unknown
853,14,SW Isles of Scilly WaveNet Site,17/01/2018 08:30,10.8,NaN,NaN,8.55,NaN,NaN,no go,swell,unknown
854,14,SW Isles of Scilly WaveNet Site,17/01/2018 09:00,10.8,NaN,NaN,8.15,NaN,NaN,no go,swell,unknown
855,14,SW Isles of Scilly WaveNet Site,17/01/2018 09:30,10.3,NaN,NaN,7.51,NaN,NaN,no go,swell,unknown
856,14,SW Isles of Scilly WaveNet Site,17/01/2018 10:00,10.5,NaN,NaN,7.52,NaN,NaN,no go,swell,unknown
857,14,SW Isles of Scilly WaveNet Site,17/01/2018 10:30,10.3,NaN,NaN,7.47,NaN,NaN,no go,swell,unknown
858,14,SW Isles of Scilly WaveNet Site,17/01/2018 11:00,10.3,NaN,NaN,7.36,NaN,NaN,no go,swell,unknown
859,14,SW Isles of Scilly WaveNet Site,17/01/2018 11:30,10.5,NaN,NaN,7.58,NaN,NaN,no go,swell,unknown
860,14,SW Isles of Scilly WaveNet Site,17/01/2018 12:00,10.5,NaN,NaN,7.42,NaN,NaN,no go,swell,unknown
861,14,SW Isles of Scilly WaveNet Site,17/01/2018 12:30,10,NaN,NaN,6.71,NaN,NaN,no go,swell,unknown
862,14,SW Isles of Scilly WaveNet Site,17/01/2018 13:00,10.5,NaN,NaN,7.46,NaN,NaN,no go,swell,unknown
863,14,SW Isles of Scilly WaveNet Site,17/01/2018 13:30,10,NaN,NaN,6.76,NaN,NaN,no go,swell,unknown
864,14,SW Isles of Scilly WaveNet Site,17/01/2018 14:00,10,NaN,NaN,7.02,NaN,NaN,no go,swell,unknown
865,14,SW Isles of Scilly WaveNet Site,17/01/2018 14:30,10,NaN,NaN,7.01,NaN,NaN,no go,swell,unknown
866,14,SW Isles of Scilly WaveNet Site,17/01/2018 15:00,9.8,NaN,NaN,6.95,NaN,NaN,no go,swell,unknown
867,14,SW Isles of Scilly WaveNet Site,17/01/2018 15:30,10,NaN,NaN,6.8,NaN,NaN,no go,swell,unknown
868,14,SW Isles of Scilly WaveNet Site,17/01/2018 16:00,9.5,NaN,NaN,6.56,NaN,NaN,no go,swell,unknown
869,14,SW Isles of Scilly WaveNet Site,17/01/2018 16:30,10,NaN,NaN,6.74,NaN,NaN,no go,swell,unknown
870,14,SW Isles of Scilly WaveNet Site,17/01/2018 17:00,10,NaN,NaN,6.72,NaN,NaN,no go,swell,unknown
871,14,SW Isles of Scilly WaveNet Site,17/01/2018 17:30,9.5,NaN,NaN,6.53,NaN,NaN,no go,swell,unknown
872,14,SW Isles of Scilly WaveNet Site,17/01/2018 18:00,9.8,NaN,NaN,6.78,NaN,NaN,no go,swell,unknown
873,14,SW Isles of Scilly WaveNet Site,17/01/2018 18:30,9.5,NaN,NaN,6.78,NaN,NaN,no go,swell,unknown
874,14,SW Isles of Scilly WaveNet Site,17/01/2018 19:00,10,NaN,NaN,7.11,NaN,NaN,no go,swell,unknown
875,14,SW Isles of Scilly WaveNet Site,17/01/2018 19:30,9.1,NaN,NaN,6.16,NaN,NaN,no go,swell,unknown
876,14,SW Isles of Scilly WaveNet Site,17/01/2018 20:00,9.3,NaN,NaN,6.45,NaN,NaN,no go,swell,unknown
877,14,SW Isles of Scilly WaveNet Site,17/01/2018 20:30,9.5,NaN,NaN,6.71,NaN,NaN,no go,swell,unknown
878,14,SW Isles of Scilly WaveNet Site,17/01/2018 21:00,9.3,NaN,NaN,6.34,NaN,NaN,no go,swell,unknown
879,14,SW Isles of Scilly WaveNet Site,17/01/2018 21:30,9.3,NaN,NaN,6.68,NaN,NaN,no go,swell,unknown
880,14,SW Isles of Scilly WaveNet Site,17/01/2018 22:00,9.3,NaN,NaN,6.93,NaN,NaN,no go,swell,unknown
881,14,SW Isles of Scilly WaveNet Site,17/01/2018 22:30,9.3,NaN,NaN,6.88,NaN,NaN,no go,swell,unknown
882,14,SW Isles of Scilly WaveNet Site,17/01/2018 23:00,9.3,NaN,NaN,6.86,NaN,NaN,no go,swell,unknown
883,14,SW Isles of Scilly WaveNet Site,17/01/2018 23:30,9.3,NaN,NaN,7.63,NaN,NaN,no go,swell,unknown
884,14,SW Isles of Scilly WaveNet Site,18/01/2018 00:00,9.1,NaN,NaN,6.92,NaN,NaN,no go,swell,unknown
885,14,SW Isles of Scilly WaveNet Site,18/01/2018 00:30,8.9,NaN,NaN,6.8,NaN,NaN,no go,swell,unknown
886,14,SW Isles of Scilly WaveNet Site,18/01/2018 01:00,8.7,NaN,NaN,6.5,NaN,NaN,no go,swell,unknown
887,14,SW Isles of Scilly WaveNet Site,18/01/2018 01:30,8.9,NaN,NaN,6.79,NaN,NaN,no go,swell,unknown
888,14,SW Isles of Scilly WaveNet Site,18/01/2018 02:00,8.9,NaN,NaN,6.95,NaN,NaN,no go,swell,unknown
889,11,South Pembrokeshire WaveNet Site,04/06/2020 14:00,3.1,311,3.9,0.89,13.3,23,crew,windsea,west
890,11,South Pembrokeshire WaveNet Site,04/06/2020 14:30,3.2,298,5.3,0.94,13.2,31,crew,windsea,west
891,11,South Pembrokeshire WaveNet Site,04/06/2020 15:00,3.2,322,3.5,0.84,13.2,23,crew,windsea,north
892,11,South Pembrokeshire WaveNet Site,04/06/2020 15:30,3.3,297,5.1,0.89,13.2,28,crew,windsea,west
893,11,South Pembrokeshire WaveNet Site,04/06/2020 16:00,3.5,295,5.4,0.92,13.2,26,crew,windsea,west
894,11,South Pembrokeshire WaveNet Site,04/06/2020 16:30,3.6,291,5.3,0.92,13.25,26,crew,windsea,west
895,11,South Pembrokeshire WaveNet Site,04/06/2020 17:00,3.7,287,5.3,0.92,13.35,23,crew,windsea,west
896,11,South Pembrokeshire WaveNet Site,04/06/2020 17:30,3.9,284,5.4,0.89,13.35,23,crew,windsea,west
897,11,South Pembrokeshire WaveNet Site,04/06/2020 18:00,4.2,285,5,0.97,13.3,23,crew,windsea,west
898,11,South Pembrokeshire WaveNet Site,04/06/2020 18:30,4.4,284,5.6,0.87,13.2,31,crew,windsea,west
899,11,South Pembrokeshire WaveNet Site,04/06/2020 19:00,4.6,273,5.3,0.89,13.15,28,crew,windsea,west
900,11,South Pembrokeshire WaveNet Site,04/06/2020 19:30,4.8,278,5.6,0.92,13.2,31,crew,windsea,west
901,11,South Pembrokeshire WaveNet Site,04/06/2020 20:00,4.8,277,5.7,0.94,13.3,34,crew,windsea,west
902,11,South Pembrokeshire WaveNet Site,04/06/2020 20:30,4.9,270,5.9,1.1,13.35,28,crew,windsea,west
903,11,South Pembrokeshire WaveNet Site,04/06/2020 21:00,4.8,270,5.7,1.3,13.25,26,crew,windsea,west
904,11,South Pembrokeshire WaveNet Site,04/06/2020 21:30,4.6,270,5.7,1.3,13.25,23,crew,windsea,west
905,11,South Pembrokeshire WaveNet Site,04/06/2020 22:00,4.5,264,5.9,1.43,13.3,21,crew,windsea,west
906,11,South Pembrokeshire WaveNet Site,04/06/2020 22:30,4.5,259,5.9,1.53,13.25,16,crew,windsea,west
907,11,South Pembrokeshire WaveNet Site,04/06/2020 23:00,4.4,267,5.6,1.56,13.2,19,crew,windsea,west
908,11,South Pembrokeshire WaveNet Site,04/06/2020 23:30,4.3,267,5.6,1.7,13.2,18,crew,windsea,west
909,11,South Pembrokeshire WaveNet Site,05/06/2020 00:00,4,274,6.3,1.56,13.2,18,crew,windsea,west
910,11,South Pembrokeshire WaveNet Site,05/06/2020 00:30,4.1,260,5.9,1.63,13.1,16,crew,windsea,west
911,11,South Pembrokeshire WaveNet Site,05/06/2020 01:00,4,263,5.7,1.63,13.1,18,crew,windsea,west
912,11,South Pembrokeshire WaveNet Site,05/06/2020 01:30,4,259,6.5,1.6,13.15,18,crew,windsea,west
913,11,South Pembrokeshire WaveNet Site,05/06/2020 02:00,4,253,6.7,1.6,13.1,14,crew,swell,west
914,11,South Pembrokeshire WaveNet Site,05/06/2020 02:30,3.9,260,5.6,1.39,13,26,crew,windsea,west
